DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 24,Tution Fee Waiver Scheme Choice Code: 627124511T,Seats: 12,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6271 - Pune Institute of Computer Technology, Dhankavdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:144,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627124610,Information Technology,180,117,0,27,36,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,26,11,8,3,4,2,1,1,1,1,2,1,1,1,10,4,77,
OHU,10,4,4,1,1,1,1,0,1,0,1,0,1,0,4,2,31,
PWD,3,0,0,0,0,0,0,1,4,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,1,4,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 18,Tution Fee Waiver Scheme Choice Code: 627124611T,Seats: 9,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6271 - Pune Institute of Computer Technology, Dhankavdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:192,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627137210,Electronics and Telecommunication Engg,240,156,0,36,48,2,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,34,15,9,4,6,2,3,1,2,1,3,1,1,1,14,6,103,
OHU,13,6,4,1,2,1,1,0,1,0,1,0,1,0,6,2,39,
PWD,4,1,0,0,0,0,0,1,6,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,4,1,0,0,0,0,0,1,6,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 24,Tution Fee Waiver Scheme Choice Code: 627137211T,Seats: 12,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627219110,Civil Engineering,120,102,0,18,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,22,10,7,3,4,1,1,1,1,0,1,1,1,0,10,4,67,
OHU,8,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,28,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627219111T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627221910,Robotics and Automation,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,5,3,1,2,1,1,0,1,0,1,0,1,0,4,2,33,
OHU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 627221911T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627224510,Computer Engineering,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,5,2,3,1,1,0,1,0,1,1,1,0,8,3,52,
OHU,6,3,2,1,1,0,1,0,1,0,1,0,1,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627224511T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627224610,Information Technology,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,5,2,3,1,1,0,1,0,1,1,1,0,8,3,52,
OHU,6,3,2,1,1,0,1,0,1,0,1,0,1,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627224611T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627237210,Electronics and Telecommunication Engg,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,5,2,3,1,1,0,1,0,1,1,1,0,8,3,52,
OHU,6,3,2,1,1,0,1,0,1,0,1,0,1,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627237211T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:60,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627246610,Instrumentation Engineering,60,51,0,9,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,11,4,4,1,2,1,1,0,1,0,1,0,1,0,4,2,33,
OHU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code:,Seats: 0,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:120,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627261210,Mechanical Engineering,120,102,0,18,0,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,22,10,6,3,4,1,1,1,1,1,1,1,1,0,10,4,67,
OHU,8,4,3,1,1,1,1,0,1,0,1,0,1,0,4,2,28,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627261211T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6272 - Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627299510,Artificial Intelligence and Data Science,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,5,2,3,1,1,0,1,0,1,1,1,0,8,3,52,
OHU,6,3,2,1,1,1,1,0,1,0,1,0,0,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627299511T,Seats: 6,,,,,,,,,,,,,,,,
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:48,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627424510 Computer Engineering 60 39 0 9 12,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 9 4 3 1 1 1 1 0 1 0 1 0 0 0 4 1,27
OHU 4 1 1 0 1 0 0 0 0 0 1 0 0 0 1 1,10
PWD 1 0 0 0 0 0 0 0,1
PWD Common Reserved Seats : 1,
DEF 1 0 0 0 0 0 0 0,1
DEF Common Reserved Seats : 1,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627424511T,Seats: 3
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:48,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627424610 Information Technology 60 39 0 9 12,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 8 4 3 1 1 1 1 0 1 0 1 0 1 0 4 2,28
OHU 4 1 1 0 1 0 0 0 0 0 0 0 0 0 1 1,9
PWD 1 0 0 0 0 0 0 0,1
PWD Common Reserved Seats : 1,
DEF 1 0 0 0 0 0 0 0,1
DEF Common Reserved Seats : 1,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627424611T,Seats: 3
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:57,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627429310 Electrical Engineering 60 48 0 9 3,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 11 5 3 1 1 1 1 0 1 0 1 0 1 0 4 2,32
OHU 4 2 1 1 1 0 1 0 0 0 1 0 0 0 2 1,14
PWD 1 0 0 0 0 0 0 0,1
PWD Common Reserved Seats : 1,
DEF 1 0 0 0 0 0 0 0,1
DEF Common Reserved Seats : 1,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627429311T,Seats: 3
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:102,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627437210 Electronics and Telecommunication Engg 120 84 0 18 18,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 19 8 6 2 3 1 1 0 1 0 1 1 1 0 8 3,55
OHU 7 3 2 1 1 1 1 0 1 0 1 0 1 0 4 1,24
PWD 2 0 0 0 0 0 0 0,2
PWD Common Reserved Seats : 2,
DEF 2 0 0 0 0 0 0 0,2
DEF Common Reserved Seats : 2,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 627437211T,Seats: 6
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:117,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627461210 Mechanical Engineering 120 99 0 18 3,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 22 9 6 3 4 1 1 1 1 0 1 1 1 0 9 4,64
OHU 8 4 3 1 1 1 1 0 1 0 1 0 1 0 4 2,28
PWD 3 0 0 0 0 0 0 0,3
PWD Common Reserved Seats : 2,
DEF 3 0 0 0 0 0 0 0,3
DEF Common Reserved Seats : 2,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 627461211T,Seats: 6
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:60,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627484310 Printing Technology 60 51 0 9 0,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 11 4 4 1 1 1 1 0 1 0 1 0 1 0 5 2,33
OHU 4 1 1 1 1 0 1 0 0 0 1 0 0 0 2 1,13
PWD 2 0 0 0 0 0 0 0,2
PWD Common Reserved Seats : 1,
DEF 2 0 0 0 0 0 0 0,2
DEF Common Reserved Seats : 1,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:,Seats: 0
"6274 - Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of  Management,  Pune",
Un-Aided  CAP Seats:48,
Choice Code Course Name SI MS Seats Minority Seats All India Institute,Orphan
Seats,
627499510 Artificial Intelligence and Data Science 60 39 0 9 12,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,Total
General / Ladies G L G L G L G L G L G L G L G L,G + L
HU 9 4 3 1 1 1 1 0 1 0 1 0 1 0 4 1,28
OHU 4 1 1 0 1 0 0 0 0 0 0 0 0 0 1 1,9
PWD 1 0 0 0 0 0 0 0,1
PWD Common Reserved Seats : 1,
DEF 1 0 0 0 0 0 0 0,1
DEF Common Reserved Seats : 1,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627499511T,Seats: 3
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
627519110 Civil Engineering 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 11 4 3 1 2 1 1 0 1 0 1 0,1,0,5,2,33
OHU 4 1 1 1 1 0 0 0 1 0 1 0,0,0,2,1,13
PWD 2 0 0 0 0 0,,0,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,,0,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:72,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
627524510 Computer Engineering 90 58 0,,14,,18,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 13 5 4 2 2 1 1 0 1 0 1 0 1,,0,6,2,39
OHU 4 2 1 1 1 0 1 0 0 0 1 0 0,,0,2,1,14
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 9 Tution Fee Waiver Scheme Choice Code: 627524511T,,,,,Seats: 5
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:48,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
627524610 Information Technology 60 39 0,,9,,12,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 9 4 3 1 1 0 1 0 1 0 1 0 0,,0,4,2,27
OHU 4 1 1 0 1 0 0 0 0 0 1 0 0,,0,1,1,10
PWD 1 0 0 0 0 0,0,,,0,1
PWD Common Reserved Seats : 1,,,,,
DEF 1 0 0 0 0 0,0,,,0,1
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627524611T,,,,,Seats: 3
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
627529310 Electrical Engineering 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 4 4 1 2 1 1 0 1 0 1 0 1,,0,4,2,33
OHU 4 1 1 1 1 0 1 0 0 0 0 0 1,,0,2,1,13
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627529311T,,,,,Seats: 3
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,Institute,Orphan
"",,,,Seats,
627537210 Electronics and Telecommunication Engg 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,Total
General / Ladies G L G L G L G L G L G L G,,L,G,L,G + L
HU 11 5 3 1 2 1 1 0 1 0 1 0 1,,0,4,2,33
OHU 4 1 1 1 1 0 0 0 1 0 1 0 0,,0,2,1,13
PWD 2 0 0 0 0 0,0,,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,0,,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 627537211T,,,,,Seats: 3
"6275 - Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",,,,,
Un-Aided  CAP Seats:60,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,Institute,Orphan
"",,,,Seats,
627561210 Mechanical Engineering 60 51 0,,9,,0,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,Total
General / Ladies G L G L G L G L G L G L,G,L,G,L,G + L
HU 11 4 4 1 1 1 1 0 1 0 1 0,1,0,5,2,33
OHU 4 1 1 1 1 0 1 0 0 0 1 0,0,0,2,1,13
PWD 2 0 0 0 0 0,,0,,0,2
PWD Common Reserved Seats : 1,,,,,
DEF 2 0 0 0 0 0,,0,,0,2
DEF Common Reserved Seats : 1,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:,,,,,Seats: 0
"",,,,,,,,,,,,,,,,,,
"6278 - All India Shri Shivaji Memorial Society's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:112,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627819110,Civil Engineering,120,94,0,18,8,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,20,9,6,2,4,1,1,0,1,1,1,1,1,0,9,4,61,
OHU,8,3,3,1,1,1,1,0,1,0,1,0,1,0,4,1,26,
PWD,3,0,0,0,0,0,0,0,3,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,3,0,0,0,0,0,0,0,3,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627819111T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6278 - All India Shri Shivaji Memorial Society's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:24,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627821910,Robotics and Automation,30,19,0,5,6,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,4,1,1,1,1,0,1,0,0,0,1,0,0,0,2,1,13,
OHU,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 0,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 3,Tution Fee Waiver Scheme Choice Code: 627821911T,Seats: 2,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6278 - All India Shri Shivaji Memorial Society's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:96,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627824510,Computer Engineering,120,78,0,18,24,1,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,18,7,5,2,3,1,1,0,1,0,1,1,1,0,8,3,52,
OHU,6,3,2,1,1,0,1,0,1,0,1,0,1,0,3,1,21,
PWD,2,0,0,0,0,0,0,0,2,,,,,,,,,
PWD Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
DEF,2,0,0,0,0,0,0,0,2,,,,,,,,,
DEF Common Reserved Seats : 2,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 12,Tution Fee Waiver Scheme Choice Code: 627824511T,Seats: 6,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6278 - All India Shri Shivaji Memorial Society's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:48,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627829310,Electrical Engineering,60,39,0,9,12,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,9,4,3,1,1,1,1,0,1,0,1,0,1,0,4,1,28,
OHU,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,9,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
DEF,1,0,0,0,0,0,0,0,1,,,,,,,,,
DEF Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats: 6,Tution Fee Waiver Scheme Choice Code: 627829311T,Seats: 3,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,
"6278 - All India Shri Shivaji Memorial Society's College of Engineering, Pune",,,,,,,,,,,,,,,,,,
Un-Aided,CAP Seats:48,,,,,,,,,,,,,,,,,
Choice Code,Course Name,SI,MS Seats,Minority Seats,All India,"InstituteSeats",Orphan,,,,,,,,,,,
627837210,Electronics and Telecommunication Engg,60,39,0,9,12,0,,,,,,,,,,,
Category,OPEN,SC,ST,VJ/DT,NTB,NTC,NTD,OBC,Total,,,,,,,,,
General / Ladies,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G,L,G + L,
HU,8,4,3,1,1,1,1,0,1,0,1,0,1,0,4,1,27,
OHU,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,10,
PWD,1,0,0,0,0,0,0,0,1,,,,,,,,,
PWD Common Reserved Seats : 1,,,,,,,,,,,,,,,,,,
