PWD 3 1 0 0 0 0 0 2 1,,7
PWD Common Reserved Seats : 1,,
DEF 3 1 0 0 0 0 0 2 1,,7
DEF Common Reserved Seats : 1,,
Economically Weaker Section (EWS) Seats: 24 Tution Fee Waiver Scheme Choice Code: 0631024511T :Seats: 12,,
"06310 - Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",,
Un-Aided  CAP Seats:96,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0631024610 Information Technology 120 78 0 18 24,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
HU 14 6 4 2 3 1 1 1 0 1 1 0 1 0 7 3 5,1,51
OHU 5 2 1 1 1 0 1 0 1 0 0 1 0 0 2 1 1,1,18
PWD 2 1 0 0 0 0 0 1 0,,4
PWD Common Reserved Seats : 0,,
DEF 2 1 0 0 0 0 0 1 0,,4
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631024611T :Seats: 6,,
"06310 - Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",,
Un-Aided  CAP Seats:96,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0631037210 Electronics and Telecommunication Engg 120 78 0 18 24,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
HU 14 6 4 2 3 1 1 0 1 0 1 1 0 1 5 3 3,2,48
OHU 5 2 1 1 1 1 0 1 0 1 1 0 0 1 2 2 1,1,21
PWD 2 1 0 0 0 0 0 1 0,,4
PWD Common Reserved Seats : 0,,
DEF 2 1 0 0 0 0 0 1 0,,4
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631037211T :Seats: 6,,
"06310 - Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",,
Un-Aided  CAP Seats:96,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0631061210 Mechanical Engineering 120 78 0 18 24,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
HU 13 6 4 2 3 1 0 1 1 1 1 1 1 0 7 3 4,1,50
OHU 6 2 2 0 1 0 1 0 0 0 1 0 0 0 3 0 3,0,19
PWD 2 1 0 0 0 0 0 1 0,,4
PWD Common Reserved Seats : 0,,
DEF 2 1 0 0 0 0 0 1 0,,4
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631061211T :Seats: 6,,
"06310 - Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",,
Un-Aided  CAP Seats:48,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0631091310 Computer Science and Engineering (Artificial 60 39 0 9 12,,0
Intelligence),,
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
HU 7 3 2 1 1 1 1 0 1 0 1 0 1 0 4 1 2,1,27
OHU 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0,1,10
PWD 1 0 0 0 0 0 0 0 0,,1
PWD Common Reserved Seats : 1,,
DEF 1 0 0 0 0 0 0 0 0,,1
DEF Common Reserved Seats : 1,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631091311T :Seats: 3,,
"06310 - Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",,
Un-Aided  CAP Seats:96,,
Choice Code Course Name SI MS Seats Minority Seats All India Institute Seats,,Orphan
0631099510 Artificial Intelligence and Data Science 120 78 0 18 24,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L G,L,G + L
HU 14 6 5 1 2 1 2 0 1 0 1 1 0 0 6 3 4,2,49
OHU 5 2 2 0 1 1 0 0 1 0 0 1 1 0 3 1 2,0,20
PWD 2 1 0 0 0 0 0 1 0,,4
PWD Common Reserved Seats : 0,,
DEF 2 1 0 0 0 0 0 1 0,,4
DEF Common Reserved Seats : 0,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631099511T :Seats: 6,,
"06311 - Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",,,,,,
Un-Aided  CAP Seats:144,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0631124510 Computer Engineering 180 117 0 27,,,,36,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 21 9 7 3 4 2 1 1 1 1 3 0 1 1,11,,4,4,2,76
OHU 8 4 2 2 2 0 1 1 1 0 1 0 0 0,3,,2,2,1,30
PWD 2 1 0 0 0 0 0,,1,,1,,5
PWD Common Reserved Seats : 1,,,,,,
DEF 2 1 0 0 0 0 0,,1,,1,,5
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0631124511T :,,Seats: 9,,,,
"06311 - Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",,,,,,
Un-Aided  CAP Seats:96,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0631124610 Information Technology 120 78 0 18,,,,24,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 14 6 4 2 2 1 1 1 1 0 1 1 1 0,6,,3,4,2,50
OHU 5 2 2 0 1 1 0 0 0 1 1 0 0 0,3,,1,1,1,19
PWD 2 1 0 0 0 0 0,,1,,0,,4
PWD Common Reserved Seats : 0,,,,,,
DEF 2 1 0 0 0 0 0,,1,,0,,4
DEF Common Reserved Seats : 0,,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631124611T :,,Seats: 6,,,,
"06311 - Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",,,,,,
Un-Aided  CAP Seats:60,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0631129310 Electrical Engineering 60 51 0 9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 9 4 3 2 2 0 1 0 1 0 1 0 0 0,4,,2,3,1,33
OHU 3 2 1 1 1 0 1 0 0 0 1 0 1 0,1,,0,1,0,13
PWD 1 0 0 0 0 0 0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631129311T :,,Seats: 3,,,,
"06311 - Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",,,,,,
Un-Aided  CAP Seats:57,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0631137210 Electronics and Telecommunication Engg 60 48 0 9,,,,3,,0
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 8 4 3 1 2 1 1 0 0 1 0 1 1 0,5,,2,2,1,33
OHU 4 1 2 0 0 1 0 0 0 0 0 0 0 0,2,,1,1,1,13
PWD 1 0 0 0 0 0 0,,0,,0,,1
PWD Common Reserved Seats : 1,,,,,,
DEF 1 0 0 0 0 0 0,,0,,0,,1
DEF Common Reserved Seats : 1,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631137211T :,,Seats: 3,,,,
"06311 - Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",,,,,,
Un-Aided  CAP Seats:120,,,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,,,Institute Seats,,Orphan
0631161210 Mechanical Engineering 120 102 0 18,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L,G,,L,G,L,G + L
HU 19 8 6 2 3 2 1 1 1 0 2 1 0 1,9,,3,4,2,65
OHU 7 3 2 1 2 0 1 0 1 0 0 1 1 0,3,,2,2,0,26
PWD 2 1 0 0 0 0 0,,1,,1,,5
PWD Common Reserved Seats : 0,,,,,,
DEF 2 1 0 0 0 0 0,,1,,1,,5
DEF Common Reserved Seats : 0,,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code:  :Seats: 0,,,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631919110 Civil Engineering 60 51 0,9,,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 9 4 3 1 2 0 0 1 0 0 1 1 1,0,,4,,2,3,1,33
OHU 4 1 1 1 1 1 0 0 1 0 0 0 0,0,,1,,1,0,1,13
PWD 1 0 0 0 0 0,0,,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631919111T :,,,,Seats: 3,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:108,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631924510 Computer Engineering 120 90 0,18,,,,,12,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 16 6 5 2 3 2 2 0 2 0 2 0 0,0,,8,,3,3,2,56
OHU 6 3 2 1 1 0 0 1 0 0 1 1 1,0,,3,,1,2,0,23
PWD 2 1 0 0 0 0,0,,,1,,1,,5
PWD Common Reserved Seats : 0,,,,,,,,
DEF 2 1 0 0 0 0,0,,,1,,1,,5
DEF Common Reserved Seats : 0,,,,,,,,
Economically Weaker Section (EWS) Seats: 12 Tution Fee Waiver Scheme Choice Code: 0631924511T :,,,,Seats: 6,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:30,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631924610 Information Technology 30 25 0,5,,,,,0,,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 4 2 2 0 1 0 0 0 0 0 0 0 1,0,,3,,1,2,0,16
OHU 1 1 1 0 0 1 1 0 0 0 0 0 0,0,,1,,0,0,1,7
PWD 1 0 0 0 0 0,0,,,0,,0,,1
PWD Common Reserved Seats : 0,,,,,,,,
DEF 1 0 0 0 0 0,0,,,0,,0,,1
DEF Common Reserved Seats : 0,,,,,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 0631924611T :,,,,Seats: 2,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:27,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631926310 Artificial Intelligence (AI) and Data Science 30 22 0,5,,,,,3,,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 4 2 2 1 0 1 0 1 0 0 1 0 0,0,,1,,1,0,1,15
OHU 1 0 0 0 0 0 0 0 0 1 0 0 0,0,,1,,1,1,0,5
PWD 1 0 0 0 0 0,0,,,0,,0,,1
PWD Common Reserved Seats : 0,,,,,,,,
DEF 1 0 0 0 0 0,0,,,0,,0,,1
DEF Common Reserved Seats : 0,,,,,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 0631926311T :,,,,Seats: 2,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631929310 Electrical Engineering 60 51 0,9,,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 9 4 2 2 2 0 1 0 0 1 1 1 0,1,,4,,2,3,1,34
OHU 3 2 1 1 2 0 1 0 0 0 0 0 0,0,,1,,0,1,0,12
PWD 1 0 0 0 0 0,0,,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631929311T :,,,,Seats: 3,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631937210 Electronics and Telecommunication Engg 60 51 0,9,,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 9 4 4 1 2 1 2 0 1 0 1 0 0,0,,4,,1,2,1,33
OHU 4 1 2 0 0 0 0 0 0 0 1 0 1,0,,1,,1,1,1,13
PWD 1 0 0 0 0 0,0,,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0631937211T :,,,,Seats: 3,,,,
"06319 - Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",,,,,,,,
Un-Aided  CAP Seats:30,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0631961210 Mechanical Engineering 30 25 0,5,,,,,0,,0
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 4 2 1 1 1 0 0 0 0 0 0 0 1,0,,3,,1,2,0,16
OHU 1 1 1 0 1 0 0 0 1 0 0 0 0,0,,1,,0,1,0,7
PWD 1 0 0 0 0 0,0,,,0,,0,,1
PWD Common Reserved Seats : 0,,,,,,,,
DEF 1 0 0 0 0 0,0,,,0,,0,,1
DEF Common Reserved Seats : 0,,,,,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 0631961211T :,,,,Seats: 2,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,,,Institute Seats,,Orphan
0632019110 Civil Engineering 60 51 0,,9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L,G,L,G,,L,G,L,G + L
HU 9 4 3 1 2 1 0 1 1 0 0 1,1,0,3,,2,3,1,33
OHU 3 2 1 1 0 1 1 0 0 0 0 1,0,0,1,,1,1,0,13
PWD 1 0 0 0 0 0,,0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,,0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:  :,,Seats: 0,,,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:162,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0632024510 Computer Engineering 180 135 0,27,,,,,18,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 24 10 8 3 4 2 2 1 2 1 3 1 0,1,,11,,5,6,3,87
OHU 10 4 3 1 2 1 0 1 1 0 1 0 0,1,,5,,2,2,1,35
PWD 3 1 0 0 0 0,0,,,1,,1,,6
PWD Common Reserved Seats : 1,,,,,,,,
DEF 3 1 0 0 0 0,0,,,1,,1,,6
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 18 Tution Fee Waiver Scheme Choice Code: 0632024511T :,,,,Seats: 9,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,,,Institute Seats,,Orphan
0632029310 Electrical Engineering 60 51 0,,9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L,G,L,G,,L,G,L,G + L
HU 9 4 3 2 1 1 1 0 1 0 1 0,1,0,5,,1,2,1,33
OHU 3 2 1 1 1 0 0 0 0 0 1 0,0,0,2,,0,1,1,13
PWD 1 0 0 0 0 0,,0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,,0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:  :,,Seats: 0,,,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0632037210 Electronics and Telecommunication Engg 60 51 0,9,,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 9 4 3 1 2 1 1 0 0 0 1 1 1,0,,4,,2,3,1,34
OHU 4 1 2 0 1 0 1 0 0 1 0 0 0,0,,0,,1,1,0,12
PWD 1 0 0 0 0 0,0,,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0632037211T :,,,,Seats: 3,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,,,Institute Seats,,Orphan
0632037810 Electronics Engineering ( VLSI Design and 60 51 0,,9,,,,0,,1
Technology),,,,,,,,
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L,G,L,G,,L,G,L,G + L
HU 9 4 4 1 2 0 0 1 0 1 1 0,0,0,4,,2,2,1,32
OHU 3 2 1 1 0 1 0 0 0 0 0 1,1,0,2,,0,1,1,14
PWD 1 0 0 0 0 0,,0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,,0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:  :,,Seats: 0,,,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:90,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,,,Institute Seats,,Orphan
0632061210 Mechanical Engineering 90 76 0,,14,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L,G,L,G,,L,G,L,G + L
HU 13 6 4 2 3 1 2 0 1 0 1 1,1,0,6,,2,4,2,49
OHU 5 2 1 1 1 0 1 0 0 0 1 0,0,0,2,,2,2,0,18
PWD 2 1 0 0 0 0,,0,,1,,0,,4
PWD Common Reserved Seats : 0,,,,,,,,
DEF 2 1 0 0 0 0,,0,,1,,0,,4
DEF Common Reserved Seats : 0,,,,,,,,
Economically Weaker Section (EWS) Seats: 9 Tution Fee Waiver Scheme Choice Code:  :,,Seats: 0,,,,,,
"06320 - K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
0632092810 Electronics and Communication(Advanced 60 51 0,9,,,,,0,,1
Communication Technology),,,,,,,,
Category OPEN SC ST VJ/DT NTB NTC,NTD,,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G,L,,G,,L,G,L,G + L
HU 9 4 3 1 1 1 1 0 1 0 2 0 0,1,,4,,2,2,1,33
OHU 4 1 2 0 2 0 0 0 1 0 0 0 0,0,,1,,0,1,1,13
PWD 1 0 0 0 0 0,0,,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,0,,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0632092811T :,,,,Seats: 3,,,,
"06322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",,,,
Un-Aided  CAP Seats:30,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,Institute Seats,,,Orphan
0632224510 Computer Engineering 30 25 0 5,,0,,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L,,G,L,G + L
HU 4 2 2 1 2 0 0 0 0 0 1 0 0 0 3 1,,1,1,18
OHU 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0,,1,0,5
PWD 1 0 0 0 0 0 0 0,,0,,1
PWD Common Reserved Seats : 0,,,,
DEF 1 0 0 0 0 0 0 0,,0,,1
DEF Common Reserved Seats : 0,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code: 0632224511T :Seats: 2,,,,
"06322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",,,,
Un-Aided  CAP Seats:30,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute Seats,,Orphan
0632237210 Electronics and Telecommunication Engg 30 25 0 5,,0,,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G,L,G,L,G + L
HU 4 2 2 0 1 0 1 0 0 1 0 0 1 0 2,1,2,0,17
OHU 2 0 0 1 1 0 0 0 0 0 1 0 0 0 0,1,0,0,6
PWD 1 0 0 0 0 0 0 0,,0,,1
PWD Common Reserved Seats : 0,,,,
DEF 1 0 0 0 0 0 0 0,,0,,1
DEF Common Reserved Seats : 0,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code:  :Seats: 0,,,,
"06322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",,,,
Un-Aided  CAP Seats:30,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,,Institute Seats,,Orphan
0632261210 Mechanical Engineering 30 25 0 5,,0,,0
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G,L,G,L,G + L
HU 3 3 1 1 0 1 0 1 0 0 0 1 0 0 2,1,1,1,16
OHU 1 1 2 0 0 0 0 0 0 0 0 0 0 0 2,0,0,1,7
PWD 1 0 0 0 0 0 0 0,,0,,1
PWD Common Reserved Seats : 0,,,,
DEF 1 0 0 0 0 0 0 0,,0,,1
DEF Common Reserved Seats : 0,,,,
Economically Weaker Section (EWS) Seats: 3 Tution Fee Waiver Scheme Choice Code:  :Seats: 0,,,,
"06322 - Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",,,,
Un-Aided  CAP Seats:60,,,,
Choice Code Course Name SI MS Seats Minority Seats All India,Institute Seats,,,Orphan
0632292110 Artificial Intelligence and Machine Learning 60 51 0 9,,0,,1
Category OPEN SC ST VJ/DT NTB NTC NTD OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L G L G L,,G,L,G + L
HU 10 3 3 2 2 1 0 0 1 0 1 0 1 0 5 1,,2,1,33
OHU 3 2 1 0 0 1 0 1 0 0 1 0 0 0 1 1,,2,0,13
PWD 1 0 0 0 0 0 0 1,,0,,2
PWD Common Reserved Seats : 1,,,,
DEF 1 0 0 0 0 0 0 1,,0,,2
DEF Common Reserved Seats : 1,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code: 0632292111T :Seats: 3,,,,
"06324 - Rajgad Dnyanpeeth's Shri Chhatrapati Shivajiraje College of Engineering, Bhor",,,,,,,,
Un-Aided  CAP Seats:60,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,,All India,,,,Institute Seats,,Orphan
0632419110 Civil Engineering 60 51 0,,9,,,,0,,1
Category OPEN SC ST VJ/DT NTB NTC,,NTD,,OBC,,SEBC,,Total
General / Ladies G L G L G L G L G L G L,G,L,G,,L,G,L,G + L
HU 9 4 4 1 2 0 1 0 0 0 1 1,0,0,4,,2,3,1,33
OHU 4 1 1 1 1 0 0 0 0 1 0 0,0,1,1,,1,0,1,13
PWD 1 0 0 0 0 0,,0,,1,,0,,2
PWD Common Reserved Seats : 1,,,,,,,,
DEF 1 0 0 0 0 0,,0,,1,,0,,2
DEF Common Reserved Seats : 1,,,,,,,,
Economically Weaker Section (EWS) Seats: 6 Tution Fee Waiver Scheme Choice Code:  :,,Seats: 0,,,,,,
"06324 - Rajgad Dnyanpeeth's Shri Chhatrapati Shivajiraje College of Engineering, Bhor",,,,,,,,
Un-Aided  CAP Seats:83,,,,,,,,
Choice Code Course Name SI MS Seats Minority Seats,All India,,,,,Institute Seats,,Orphan
